Gene.ID	Gene.symbol	adj.P.Val	logFC
		0.000435947122868495	1.173731674
100287569	LINC00173	0.000435947122868495	-1.44580727505556
		0.000436263806586795	-1.53962878366667
		0.00043769427209296	2.89121421644445
10916	MAGED2	0.000446312128198256	-1.64959955061111
3034	HAL	0.000446393085225714	2.29264791272222
84276	NICN1	0.00044743979939924	-1.12080106911111
122786	FRMD6	0.000447898578833376	-0.969298003166666
158219	TTC39B	0.000453231590534349	-2.05355357033333
29080	CCDC59	0.000458450270368335	1.95408188455556
9716	AQR	0.000459087272364118	0.902652672833334
9679	FAM53B	0.000459087272364118	1.02006561394445
		0.000459087272364118	-1.51541335077778
4650	MYO9B	0.000459780227430672	1.13478552488889
51099	ABHD5	0.000461267692518375	2.07846546455556
135398	C6orf141	0.000465969717228052	-1.14540609316667
100289124///100131997	FAM27E2///FAM27E3	0.00046626735721362	-2.089965677
5351	PLOD1	0.000467541425129857	1.17963436827778
390063	OR51I1	0.00047154721368944	-0.925793643
80823///80823	BHLHB9///BHLHB9	0.000472409743848248	-1.47041262211111
		0.000472481968729298	-1.628417789
148362	BROX	0.000484359565115905	1.15475047527778
23461	ABCA5	0.00049081754477161	-2.37191713194444
		0.000493763534977038	2.14425033938889
5872	RAB13	0.000503180501743951	-1.45463681916667
3507///28424///28402	IGHM///IGHV3-48///IGHV3-69-1	0.00050760512363346	4.06110081066667
		0.000509930209240793	-1.30980060294444
1839	HBEGF	0.000510613064697312	3.49774751033334
		0.000522402648302749	-1.27599994977778
		0.000522402648302749	-0.64523912
8801	SUCLG2	0.000522402648302749	2.36760007977778
100131826	LOC100131826	0.000525132249853947	-2.32514535994444
8140	SLC7A5	0.000531112953066008	2.03721114205555
		0.000533597965066071	0.993081121666668
55692	LUC7L	0.000543269974528851	-0.994346691333333
91147	TMEM67	0.000547176685837106	-1.80232551894445
2035	EPB41	0.000548529904305383	1.71967893072222
64115	C10orf54	0.000553066331776225	1.498466463
147525	LINC00526	0.000555750426429193	-1.10053141122222
401258	RAB44	0.00056090505927383	1.839869198
55353	LAPTM4B	0.000565417970493146	-3.12904700455555
4043	LRPAP1	0.000579469726284338	1.79526527561111
201266	SLC39A11	0.000579469726284338	1.34696516855556
286097	MICU3	0.000585294436660276	-2.15458485677778
987	LRBA	0.000585378793603347	-1.72984880577778
3099	HK2	0.000585737580217761	1.67536684672222
57821	CCDC181	0.000586764607955052	-0.846119705111112
		0.000599403887944825	-1.37952014583333
		0.000599403887944825	-2.07340232288889
11113	CIT	0.000616657429103496	1.69981722983333
8900	CCNA1	0.00061674186321185	2.37738469038889
7782	SLC30A4	0.000620902230892216	-1.18619250355556
551	AVP	0.000622517273328335	-1.17085889777778
9530	BAG4	0.000628838847393232	1.15461404844445
642987	TMEM232	0.000634982573497036	-1.47732153044445
653464///647135///23380	SRGAP2C///SRGAP2B///SRGAP2	0.000636556592911838	1.73025669966667
406886	MIRLET7D	0.000636762505867228	-1.48014251522222
		0.000643251344025158	-1.91266573883333
9700	ESPL1	0.000643251344025158	1.53050584522222
64422	ATG3	0.000643816102491664	0.972857987166668
7718	ZNF165	0.000644997976681408	-1.44780628372222
9619	ABCG1	0.000646992027344638	-1.36273458827778
340526	RGAG4	0.0006655811483197	-1.45323934988889
284759	SIRPB2	0.000669456568852278	2.208130454
112399	EGLN3	0.000682798617231768	-1.41089528261111
2122	MECOM	0.000687290718235595	-2.74199823638889
		0.000687534298757978	-1.861654307
5230	PGK1	0.000687873493822623	0.799327922888889
9046	DOK2	0.000692870591833793	2.13927399211111
55803	ADAP2	0.000694920009905222	2.22482165972222
390075	OR52N5	0.000696343757453208	-0.890980241833334
7292	TNFSF4	0.000696343757453208	-2.19186435444444
138311	FAM69B	0.000699381555188045	-1.19485067622222
3003	GZMK	0.000699381555188045	2.68243799038889
9401	RECQL4	0.00070251077222276	1.05769170155556
		0.000704389244916836	-2.899090683
5373	PMM2	0.000704935491593985	1.44386641205556
80315	CPEB4	0.000706819393375596	1.92192841188889
58486	ZBED5	0.00072100801443433	-1.24905022377778
914	CD2	0.000728264092639202	2.05363835233333
5834	PYGB	0.000728264092639202	0.999653853555555
64866	CDCP1	0.000733845149723881	-2.00833890572222
5590	PRKCZ	0.000742938250402303	-1.05897625533333
		0.000743157143039423	1.83523975788889
7099	TLR4	0.000743157143039423	2.76761840055556
641649	TMEM91	0.000745349509100169	-1.36233136305555
359845	FAM101B	0.000745566815012022	1.47626628094445
7059	THBS3	0.000745706259954618	-1.44935700216667
3798	KIF5A	0.000745706259954618	-0.997788467055557
		0.000745706259954618	-1.62336940927778
311	ANXA11	0.000747563759426967	0.795673780499996
349196///349196	LINC00965///LINC00965	0.000747563759426967	-2.14255131616667
7586	ZKSCAN1	0.000758153903867371	-1.50767257766667
79958	DENND1C	0.00077055590348518	1.0375351855
5499	PPP1CA	0.00077055590348518	1.05185769366667
100532742///8544	PIR-FIGF///PIR	0.000771670326380855	-1.60492743888889
64960	MRPS15	0.000778994874303704	1.456075627
		0.000787441396525348	-3.03881665016667
79956	ERMP1	0.000793294399070444	-1.54467590066667
79870	BAALC	0.000794563903590785	-2.69842007927778
54867	TMEM214	0.000827354124131751	0.779600319166667
241	ALOX5AP	0.000833420231126629	3.33931982611111
672	BRCA1	0.000833420231126629	1.51162912616667
164045	HFM1	0.000839176150480415	-0.842400242999999
		0.000840034604085096	-1.19244376138889
100036564	SNORD115-27	0.000852060273197596	-0.697625053722223
8204	NRIP1	0.000858520209251373	-1.85763941611111
1809	DPYSL3	0.000861324325360565	-2.014642395
1874	E2F4	0.000863412345229775	1.11878075316667
9963	SLC23A1	0.000865051137338257	-0.924381045111109
9832	JAKMIP2	0.000871588175374459	-2.35246024205556
55959	SULF2	0.000888710608203368	2.69112900305555
4883	NPR3	0.000894893462891269	-2.50704473538889
286205	SCAI	0.000899462086238183	-1.37251325583333
51128	SAR1B	0.000911762348967844	0.973414611888891
834	CASP1	0.000912038695248215	2.01081680783333
3040///3039	HBA2///HBA1	0.000924870541705877	3.70404864155556
		0.000924870541705877	-1.30334332261111
51530	ZC3HC1	0.000927057560699726	-0.996799821666664
		0.000930795711728274	-1.48105965211111
285598	ARL10	0.000937409539547159	-1.06778166361111
126364	LRRC25	0.0009486809670693	1.88214235733333
64343	AZI2	0.000956478336433558	1.62609727788889
22881	ANKRD6	0.00095996988699627	-1.23796507883333
		0.000992750845320063	-1.53520593155555
2720	GLB1	0.000992750845320063	1.27641636177778
57212	TP73-AS1	0.000992750845320063	-1.5820905855
84939	MUM1	0.000992750845320063	-1.15230788544444
		0.000992750845320063	-1.63111922955556
11030	RBPMS	0.00099964901847613	-2.03773971305556
		0.00099964901847613	-1.82133112538889
3956	LGALS1	0.00100166767774474	1.5186443265
57482	KIAA1211	0.00100166767774474	-1.41139671438889
100134868	LOC100134868	0.00100166767774474	-1.33163826244444
10871	CD300C	0.00100560618768226	1.80464183794444
23385	NCSTN	0.00101379904789532	1.54777923766667
		0.00101429114885181	-1.72785811177778
84656	GLYR1	0.0010148222228479	0.746646465166667
		0.00101640845682964	1.57064895083334
9896	FIG4	0.00101640845682964	1.602163446
8178	ELL	0.00102228963045999	1.00067266738889
112	ADCY6	0.00102618256289595	-1.46587569672222
90522	YIF1B	0.00103607008860448	1.03252490116667
79148	MMP28	0.00105740981143985	-1.06793484983333
1511	CTSG	0.00106730745326703	3.06669261788889
		0.00107385594081255	1.48440343366667
4352	MPL	0.00107451519719347	-1.693774933
658	BMPR1B	0.00107451519719347	-1.09521718888889
767557///55861	SYS1-DBNDD2///DBNDD2	0.00107451519719347	-1.06844514622222
		0.0010754786875036	-1.15993783427778
23062	GGA2	0.0010754786875036	1.34940128555555
8842	PROM1	0.00107693918096555	-3.43097317572223
25923	ATL3	0.00107728738502332	1.01902259644444
2212	FCGR2A	0.00108492222566719	3.24468181833333
54505	DHX29	0.0010919131906344	1.37366834144444
7272	TTK	0.00109354672176597	2.01610543111111
9775	EIF4A3	0.00109606058796044	1.54831510027778
3037	HAS2	0.00109691124362207	-0.888363153333332
80741	LY6G5C	0.00109838981853362	0.950023618611112
8832	CD84	0.00110398383828025	1.94739118738889
1471	CST3	0.00110398383828025	1.623620258
		0.00110398383828025	1.75582445827778
115727	RASGRP4	0.00110622311405354	1.37203877327778
		0.00110630304167441	1.45317825983333
26275	HIBCH	0.00110949636871387	-1.62415491361111
29927	SEC61A1	0.0011149355480659	0.800702389000001
		0.0011149355480659	2.02602673927778
5151	PDE8A	0.00112678804495988	1.44134994244445
4300	MLLT3	0.00112683951847357	-3.19080221677778
5034	P4HB	0.00112683951847357	1.01424034783333
1368	CPM	0.00113104515690857	2.29510405277778
9437	NCR1	0.00113134404187255	-1.35471030922222
9585	KIF20B	0.00113134404187255	1.72915406816667
6103	RPGR	0.00113815905676099	-1.21271610205556
		0.00114007364664214	-1.16270041194444
5324	PLAG1	0.00114007364664214	-1.885322114
84154	RPF2	0.00115178006024966	1.21470539116667
146540	ZNF785	0.00115178006024966	-0.930901582611113
92421	CHMP4C	0.00116141911723622	-1.04169982116667
23637	RABGAP1	0.00116466723169394	-0.965603670055556
55754	TMEM30A	0.00116909549149198	1.20293746344444
145957	NRG4	0.00116958701455508	2.95292018055556
5972	REN	0.00116958701455508	-1.25443124322222
54785	BORCS6	0.00116958701455508	-0.994198246055558
28970	C11orf54	0.00117178648963273	-1.34823626783333
		0.00117253832986353	0.84060265666667
9787	DLGAP5	0.00117518923565884	2.69424732466667
8522	GAS7	0.00118569944062685	1.35328366927778
		0.00118569944062685	-1.24388616488889
10483	SEC23B	0.00118864551197784	0.907903081999995
79159	NOL12	0.00119009850856585	0.852592976666664
23616	SH3BP1	0.0011992444220926	0.893471765277779
		0.00120001585647746	-0.958955814888888
		0.00120001585647746	-1.62365828261111
6688	SPI1	0.00120932491143376	1.10632068966667
56928	SPPL2B	0.00120947063702789	-1.3755795345
948	CD36	0.00121051868703354	4.17832307516667
26974	ZNF285	0.00121578403525963	-1.32510184994445
8291	DYSF	0.00122395735332815	2.23721025122222
23034	SAMD4A	0.00122400011587211	-1.09415504816667
166614	DCLK2	0.0012244275682956	-1.31640805027778
10112	KIF20A	0.00122878188110568	2.25407448661111
		0.0012301733022088	1.41333903266667
8339	HIST1H2BG	0.00123830024856268	-2.44898646538889
3426	CFI	0.00124094605226052	-0.79652528288889
84230	LRRC8C	0.00124094605226052	1.49629323216667
10062	NR1H3	0.00124178928176848	-1.30952132
51291	GMIP	0.00124843744203201	1.13294119933333
63925	ZNF335	0.0012626689932669	0.831207635166665
57478	USP31	0.0012626689932669	1.22719816033333
26034///154043	IPCEF1///CNKSR3	0.0012626689932669	2.07269549494444
10071	MUC12	0.00126865260639388	1.24370233511111
441531///5223	PGAM4///PGAM1	0.00127572377177028	1.76481815094444
129790	C7orf13	0.00127673466438091	-1.38673487266667
58472	SQRDL	0.00127773925038318	1.21172763861111
10042	HMGXB4	0.00127917069627753	1.01005858683333
7552	ZNF711	0.0012970585328565	-3.45347359161111
79836	LONRF3	0.0012970585328565	1.6985007545
2821///2821	GPI///GPI	0.0012970585328565	1.47785857827778
		0.0013248656875876	-1.29273957316667
		0.0013287383336899	-1.33893242172222
1475	CSTA	0.00133463396663476	2.22005704033333
64744	SMAP2	0.00133463396663476	1.49934628988889
		0.00134687095190673	1.06553869966667
		0.00134862043156035	-1.19150359255556
		0.00134862043156035	-1.69411538372222
		0.00134862043156035	-0.808064525499999
54815	GATAD2A	0.00136403421293374	1.02727391244444
9450	LY86	0.00136527560636395	4.00611275322223
		0.00136527560636395	-1.62335429066667
2355	FOSL2	0.0013753429282776	1.93789965194445
83937	RASSF4	0.00137775672786755	2.58636097311111
5341	PLEK	0.00139034222363287	1.58414331505556
1535	CYBA	0.00139034222363287	1.53396706488889
7627	ZNF75A	0.00139461504738735	-1.30735073527778
		0.00140068410755231	1.11158406444444
162394	SLFN5	0.00140292461167725	2.29006627516667
6037	RNASE3	0.00140776825240777	2.87061682727778
		0.00140776825240777	-0.923513344111111
9927	MFN2	0.00140806907582175	1.10774019588889
84959	UBASH3B	0.00141127115410659	1.24603368988889
392	ARHGAP1	0.00142155166999082	1.05773077677778
4040	LRP6	0.00142725974068913	-2.28346438483333
		0.00143055956739851	1.60767770377778
100533195///196792	FAM24B-CUZD1///FAM24B	0.00143055956739851	-1.89718375733333
		0.00143055956739851	-1.14060299177778
343171///25893	OR2W3///TRIM58	0.00143055956739851	-1.45919231616667
		0.00143055956739851	1.36141436111111
1991	ELANE	0.00143543739396996	2.17293517994445
9881	TRANK1	0.00143543739396996	-1.26760463216667
100526833///5413///2812	SEPT5-GP1BB///SEPT5///GP1BB	0.001437218356112	-0.976176553666669
114882	OSBPL8	0.00144303872559141	0.874094500444446
595135///5239	PGM5P2///PGM5	0.0014593578334794	-2.14711227238889
375775	PNPLA7	0.00148618879603836	-0.973448306444443
84837	ARHGAP5-AS1	0.00148618879603836	-1.10952705616667
10733	PLK4	0.00150360366017846	1.97889896488889
50804	MYEF2	0.00150360366017846	-3.07200808011111
84689///58475	MS4A14///MS4A7	0.00151302203674265	2.31931838161111
114836	SLAMF6	0.00151392642884743	2.61591128405556
226	ALDOA	0.00151428271334729	1.04617843794445
4495	MT1G	0.00154699363737555	1.52670780911111
1230	CCR1	0.00154699363737555	2.48083853705556
		0.00154699363737555	1.11512111388889
		0.00155021951871646	-0.568796220333334
10955	SERINC3	0.00155721515023745	-0.708489155222226
639	PRDM1	0.00155721515023745	2.50942687511111
342908	ZNF404	0.00156689485825941	-1.76216689994444
388796	SNHG17	0.00157483003080017	-0.760102099055555
54436	SH3TC1	0.00157483003080017	-1.15754381677778
5569	PKIA	0.00157483003080017	-1.49676621694444
		0.00158271385109294	1.45801300066667
27249	MMADHC	0.00158271385109294	-0.945699574444443
		0.00160632838356961	-1.473158082
4069	LYZ	0.00161374678744991	4.31148124977778
		0.0016463297313255	2.27687666327778
140597	TCEAL2	0.00165534486297895	-1.15204797283333
118812	MORN4	0.00165756314747793	-1.26478314594445
1595	CYP51A1	0.00165756314747793	-1.35336664733333
9526	MPDU1	0.00166626529733067	0.857901165833333
27183	VPS4A	0.00166626529733067	0.780631070833335
		0.00166902860240276	-1.49217569772222
124751	KRBA2	0.00166950400786874	-1.21238970172222
7325	UBE2E2	0.00170725546934576	1.99904611166667
135112	NCOA7	0.00173124562640226	-1.32575962927778
387837	CLEC12B	0.00173133479172168	2.77706507772222
100129831	EPWW6493	0.00173133479172168	-1.22013204605555
2873	GPS1	0.00173342066200974	0.801074734222222
667	DST	0.00173389239812474	-2.30220950005556
650293///389616///219445///79315///8587	LOC650293///OR7E125P///OR7E5P///OR7E91P///OR7E2P	0.00174166688848751	-0.9856386555
22985	ACIN1	0.00177511275867974	0.880644823944442
8175	SF3A2	0.00177532469643194	0.981518646444444
		0.00177532469643194	-1.21912572444445
26960	NBEA	0.00177705154705595	-1.8709003735
57650	KIAA1524	0.00179739798490926	1.75415971272222
219972	MPEG1	0.0018149240811559	3.78394564616667
80790	CMIP	0.0018149240811559	1.48600769127778
3055	HCK	0.00183219442856173	1.85835924988889
56992	KIF15	0.00183219442856173	1.92012413222223
283420	CLEC9A	0.00183219442856173	-2.28157259366667
		0.00184190862248018	-1.14637792422222
		0.00184190862248018	-1.85472922194444
25	ABL1	0.00187526998660568	0.858121781444445
1063	CENPF	0.00190214115836694	2.09549598633333
953	ENTPD1	0.00190482116172513	2.81258095583333
9918	NCAPD2	0.00190794156734679	1.19972133888889
58499	ZNF462	0.0019142779227022	-1.93312795561111
727857	BHLHA9	0.00194090440685008	1.73065130466667
5898	RALA	0.00194160856115611	-1.18325196383333
55825	PECR	0.00196941094954865	-1.44248289222222
		0.00197807764888331	2.73885771505555
151056	PLB1	0.00197911218242093	1.24688850972222
		0.00197911218242093	-1.61405231494444
201158	TVP23C	0.00198368255450737	-1.29399356094444
55831	EMC3	0.00199458207891305	1.18019790805555
51512	GTSE1	0.00200020711679838	1.4706811245
1829	DSG2	0.00200291556212038	-2.61779914238889
1197	CLK2P1	0.00200291556212038	-0.918963739722224
55900	ZNF302	0.0020125032188952	-1.43044186783333
80351	TNKS2	0.00201712563694867	0.737762854444444
6839	SUV39H1	0.00203346517702918	1.10967966361111
168975	CNBD1	0.00203804022476141	-0.567283443555555
		0.0020610252312164	1.57956664572222
		0.00206272121470124	1.40293440872222
56941	HMCES	0.00207493279657595	-1.30638361327778
9833	MELK	0.00207493279657595	1.713161
157378	TMEM65	0.00209423353455674	-1.27724053511111
100009676	ZBTB11-AS1	0.00209738006141469	-0.938914006611109
149986	LSM14B	0.00211528213251133	0.938563219944442
157556	BAALC-AS2	0.00212439193764501	-1.05067116688889
5265	SERPINA1	0.00213681527072281	2.35462541672222
114819	CROCCP3	0.00215881214128843	-0.890447551499999
760	CA2	0.00219220606851008	3.28280870272222
3161	HMMR	0.00219993093639641	1.68582305283333
147686	ZNF418	0.00220197779890415	-2.11199040344444
51574///55345///51574	LARP7///ZGRF1///LARP7	0.00220745382333969	1.718345697
10370	CITED2	0.00220745382333969	1.33221617566666
3702	ITK	0.00221065296400556	2.11964764227778
474344	GIMAP6	0.00223547214499763	-1.68862161227778
		0.00223824678306949	-1.38719613416667
284119	PTRF	0.00226044400635088	-1.46447147144444
9474	ATG5	0.00227038762769484	-0.731875665944445
		0.0022793825112052	-1.56306487627778
9454	HOMER3	0.00228545525867236	1.74283346772222
		0.00228699173164157	-1.0924637475
54997	TESC	0.00229698624499963	1.5976412025
		0.00229698624499963	-1.42257222761111
101929780///101060226///100288142///100132406///728841///400818///284565///200030///149013///84224///55672///25832	NBPF25P///NBPF19///NBPF20///NBPF10///NBPF8///NBPF9///NBPF15///NBPF11///NBPF12///NBPF3///NBPF1///NBPF14	0.00229776959506327	-1.4566804975
57405	SPC25	0.00230881993659071	1.86121185994445
		0.00231045007216089	1.31209125261111
80318	GKAP1	0.00232787223668296	-1.25665601866667
		0.00234009379178674	1.65744543044444
		0.00234673042518589	1.38876246477778
7205	TRIP6	0.00235143848654581	-1.21463204677778
3575	IL7R	0.0023743446720842	2.46180793538889
25921	ZDHHC5	0.00237972330706461	0.7436953615
27233	SULT1C4	0.00237972330706461	-1.54285875444445
245	ALOX12P2	0.00238807050622285	-1.19490962127778
256380	SCML4	0.00240741256263774	-0.875703526722222
23022	PALLD	0.0024082725220801	-1.01527220888889
83540	NUF2	0.00241276842221424	1.81350177
1767	DNAH5	0.00243202972779521	-0.533404878722223
53831	GPR84	0.00243248303785873	1.95478790811111
2268	FGR	0.00244672704433927	1.7448295585
64766	S100PBP	0.00246435738431695	-1.06426512088889
230	ALDOC	0.00247001310041433	-1.33024843061111
91768	CABLES1	0.00247001310041433	-1.87277055627778
60675	PROK2	0.00247794623183379	2.02242329633334
		0.00248026647024184	-1.1370978425
		0.00249577952337286	1.50736835511111
5213	PFKM	0.00250885278400808	-1.63348483522222
2033	EP300	0.00250885278400808	0.916121304222222
		0.00251514177285582	-0.93495245972222
		0.00251975279820569	-1.05903164055555
253461	ZBTB38	0.00252518803218856	-1.73943921544444
57128	LYRM4	0.00253392788616289	1.18713979372223
93663	ARHGAP18	0.00253620153467957	1.64988329277778
92017	SNX29	0.00254084582316964	0.940472360388889
		0.00254668241797268	0.951030960000004
		0.00255041477374285	-1.25518821594444
		0.00257085615747999	-0.599833303999999
147040	KCTD11	0.00257124378386776	-0.843226635444445
		0.00257549295821332	-1.21571666544444
9764	KIAA0513	0.00257549295821332	1.53478836672222
7057	THBS1	0.00257549295821332	3.79554135994444
4628	MYH10	0.00257794366296824	-1.96482828716667
27180	SIGLEC9	0.00257912335387351	1.82892641755556
		0.00259368680526761	-1.32096581016667
259266	ASPM	0.00259810982286269	2.05871283444444
5439	POLR2J	0.00259810982286269	1.270059468
163732	CITED4	0.00261233900647908	1.05806104966666
		0.00261306532606668	1.36287026544445
4692	NDN	0.00261480615432269	-1.19966507566667
51228	GLTP	0.0026254912276677	1.09319255255556
54463	FAM134B	0.00263768608708322	-1.56979792688889
